transaction_id,merchant_id,created_at,reason_code,amount_inr,delivery_confirmed,tracking_matches_address,signed_delivery_proof,device_matches_prior_orders,ip_geo_matches_billing,customer_prior_clean_orders,support_ticket_exists,duplicate_txn_id_found,subscription_cancel_logged,days_since_transaction,is_contradictory,outcome
TXN103992,MERCH_ECOM_03,2025-01-01T14:00:00+00:00,item_not_received,1384.77,True,True,True,False,True,5,True,False,False,180,False,won
TXN103687,MERCH_RETAIL_01,2025-01-01T14:00:00+00:00,duplicate_charge,2639.76,True,False,True,False,False,2,False,True,False,180,False,lost
TXN101963,MERCH_DIGITAL_04,2025-01-01T15:00:00+00:00,item_not_received,1095.24,True,False,True,False,True,4,True,False,False,180,False,won
TXN103024,MERCH_DIGITAL_04,2025-01-01T15:00:00+00:00,subscription_cancelled,4904.12,True,True,True,True,True,8,False,False,False,180,False,lost
TXN102085,MERCH_SAAS_02,2025-01-01T15:00:00+00:00,subscription_cancelled,3867.95,False,False,False,False,False,2,False,False,True,180,False,lost
TXN102844,MERCH_RETAIL_01,2025-01-01T19:00:00+00:00,item_not_as_described,3146.81,False,False,False,False,False,6,False,False,False,180,False,lost
TXN101463,MERCH_RETAIL_01,2025-01-01T21:00:00+00:00,unrecognized_transaction,1727.82,True,True,False,True,True,2,False,False,False,180,False,lost
TXN102944,MERCH_SAAS_02,2025-01-01T22:00:00+00:00,item_not_received,672.43,True,False,True,True,True,1,True,False,False,180,False,lost
TXN100089,MERCH_RETAIL_01,2025-01-02T01:00:00+00:00,item_not_received,2749.68,True,True,False,True,True,2,False,False,False,179,False,lost
TXN103696,MERCH_RETAIL_01,2025-01-02T02:00:00+00:00,item_not_as_described,1832.99,True,False,True,True,False,1,True,False,False,179,False,won
TXN103147,MERCH_SAAS_02,2025-01-02T03:00:00+00:00,item_not_received,4998.95,False,False,False,False,True,2,True,False,False,179,False,lost
TXN101162,MERCH_ECOM_03,2025-01-02T05:00:00+00:00,unrecognized_transaction,5377.68,True,True,True,True,True,6,False,False,False,179,False,won
TXN104381,MERCH_RETAIL_01,2025-01-02T05:00:00+00:00,duplicate_charge,2788.42,True,True,True,True,True,4,True,True,False,179,False,lost
TXN101026,MERCH_ECOM_03,2025-01-02T06:00:00+00:00,duplicate_charge,1767.68,True,True,True,True,False,1,False,True,False,179,False,won
TXN100400,MERCH_RETAIL_01,2025-01-02T07:00:00+00:00,unrecognized_transaction,1311.93,True,False,True,True,True,3,True,False,False,179,False,lost
TXN100042,MERCH_RETAIL_01,2025-01-02T11:00:00+00:00,item_not_received,2074.68,False,False,False,True,True,1,True,False,False,179,False,won
TXN101849,MERCH_SAAS_02,2025-01-02T11:00:00+00:00,item_not_as_described,2388.19,False,False,False,False,True,3,False,False,False,179,False,lost
TXN101863,MERCH_RETAIL_01,2025-01-02T11:00:00+00:00,item_not_as_described,443.27,False,False,False,False,True,4,False,False,False,179,False,lost
TXN100255,MERCH_DIGITAL_04,2025-01-02T11:00:00+00:00,item_not_as_described,2448.31,True,True,True,True,True,1,True,False,False,179,False,lost
TXN102000,MERCH_ECOM_03,2025-01-02T12:00:00+00:00,item_not_received,3622.64,True,True,False,True,True,3,True,False,False,179,False,won
TXN104426,MERCH_RETAIL_01,2025-01-02T12:00:00+00:00,unrecognized_transaction,8658.25,True,False,False,False,True,5,True,False,False,179,False,lost
TXN101394,MERCH_SAAS_02,2025-01-02T13:00:00+00:00,item_not_received,847.54,False,False,False,True,True,6,False,False,False,179,False,lost
TXN100814,MERCH_ECOM_03,2025-01-02T15:00:00+00:00,duplicate_charge,6776.49,True,True,False,False,True,2,False,True,False,179,False,won
TXN103763,MERCH_RETAIL_01,2025-01-02T15:00:00+00:00,item_not_received,2035.62,True,False,False,True,True,5,True,False,False,179,False,lost
TXN102671,MERCH_RETAIL_01,2025-01-02T16:00:00+00:00,item_not_received,1613.09,True,False,True,False,True,1,False,False,False,179,False,won
TXN101079,MERCH_SAAS_02,2025-01-02T16:00:00+00:00,subscription_cancelled,1413.06,True,False,True,True,True,3,False,False,False,179,False,lost
TXN104314,MERCH_SAAS_02,2025-01-02T16:00:00+00:00,subscription_cancelled,5233.05,False,False,False,True,True,5,False,False,True,179,False,won
TXN104465,MERCH_SAAS_02,2025-01-02T16:00:00+00:00,item_not_received,3604.7,True,True,False,True,True,8,True,False,False,179,False,lost
TXN103204,MERCH_RETAIL_01,2025-01-02T18:00:00+00:00,item_not_received,1302.67,False,False,True,True,True,2,False,False,False,179,True,won
TXN101407,MERCH_SAAS_02,2025-01-02T20:00:00+00:00,unrecognized_transaction,1269.21,False,False,False,True,False,5,False,False,False,179,False,lost
TXN102470,MERCH_RETAIL_01,2025-01-02T20:00:00+00:00,item_not_received,1254.05,False,False,True,True,False,1,True,False,False,179,True,lost
TXN104437,MERCH_ECOM_03,2025-01-02T20:00:00+00:00,item_not_as_described,2608.29,False,True,True,False,True,6,False,False,False,179,True,lost
TXN101990,MERCH_SAAS_02,2025-01-02T21:00:00+00:00,subscription_cancelled,1006.86,True,True,False,True,True,4,True,False,False,179,False,lost
TXN102342,MERCH_RETAIL_01,2025-01-02T21:00:00+00:00,item_not_received,2309.93,True,True,False,True,False,5,False,False,False,179,False,lost
TXN104292,MERCH_ECOM_03,2025-01-03T00:00:00+00:00,duplicate_charge,2830.62,False,False,False,True,True,3,True,True,False,178,False,won
TXN103808,MERCH_RETAIL_01,2025-01-03T00:00:00+00:00,item_not_received,1773.14,False,False,True,False,False,1,False,False,False,178,True,lost
TXN104764,MERCH_ECOM_03,2025-01-03T02:00:00+00:00,item_not_received,1578.51,True,True,True,True,False,5,True,False,False,178,False,won
TXN104879,MERCH_RETAIL_01,2025-01-03T04:00:00+00:00,item_not_received,4481.64,False,False,False,True,True,6,True,False,False,178,False,lost
TXN103203,MERCH_SAAS_02,2025-01-03T05:00:00+00:00,item_not_received,2272.46,False,False,False,True,True,3,False,False,False,178,False,lost
TXN102301,MERCH_SAAS_02,2025-01-03T06:00:00+00:00,item_not_as_described,1992.64,True,True,True,True,True,11,True,False,False,178,False,won
TXN102558,MERCH_RETAIL_01,2025-01-03T07:00:00+00:00,subscription_cancelled,2218.76,False,False,False,True,True,3,False,False,False,178,False,won
TXN104746,MERCH_ECOM_03,2025-01-03T07:00:00+00:00,unrecognized_transaction,1349.0,True,True,False,True,False,3,True,False,False,178,False,lost
TXN103622,MERCH_SAAS_02,2025-01-03T09:00:00+00:00,unrecognized_transaction,1700.45,False,False,False,False,True,6,False,False,False,178,False,lost
TXN103080,MERCH_RETAIL_01,2025-01-03T11:00:00+00:00,item_not_received,2813.89,False,False,False,True,False,3,True,False,False,178,False,lost
TXN102969,MERCH_DIGITAL_04,2025-01-03T11:00:00+00:00,duplicate_charge,532.89,True,True,True,True,True,2,False,True,False,178,False,won
TXN102238,MERCH_SAAS_02,2025-01-03T15:00:00+00:00,item_not_received,1142.39,False,True,True,False,False,1,False,False,False,178,True,lost
TXN102320,MERCH_SAAS_02,2025-01-03T16:00:00+00:00,item_not_as_described,1193.33,True,True,False,True,False,3,False,False,False,178,False,lost
TXN104200,MERCH_ECOM_03,2025-01-03T17:00:00+00:00,item_not_as_described,3919.44,True,True,False,True,True,2,True,False,False,178,False,lost
TXN102025,MERCH_RETAIL_01,2025-01-03T17:00:00+00:00,unrecognized_transaction,2582.84,True,True,True,True,True,3,True,False,False,178,False,won
TXN100611,MERCH_RETAIL_01,2025-01-03T17:00:00+00:00,item_not_as_described,1267.56,False,False,False,False,True,4,False,False,False,178,False,lost
TXN103758,MERCH_RETAIL_01,2025-01-03T19:00:00+00:00,unrecognized_transaction,1850.71,True,True,True,True,False,7,False,False,False,178,False,lost
TXN102413,MERCH_SAAS_02,2025-01-03T19:00:00+00:00,item_not_received,1266.16,False,False,False,True,True,5,True,False,False,178,False,won
TXN100868,MERCH_RETAIL_01,2025-01-03T19:00:00+00:00,item_not_received,3176.23,True,True,True,True,False,5,True,False,False,178,False,won
TXN100170,MERCH_SAAS_02,2025-01-03T21:00:00+00:00,item_not_received,2970.87,True,True,True,True,True,6,False,False,False,178,False,won
TXN102298,MERCH_SAAS_02,2025-01-03T22:00:00+00:00,item_not_received,3187.52,True,True,True,True,True,3,False,False,False,178,False,lost
TXN102617,MERCH_RETAIL_01,2025-01-04T00:00:00+00:00,duplicate_charge,2189.45,True,True,True,True,False,2,True,True,False,177,False,won
TXN103781,MERCH_RETAIL_01,2025-01-04T03:00:00+00:00,subscription_cancelled,1304.88,False,False,False,True,True,7,False,False,False,177,False,won
TXN104499,MERCH_ECOM_03,2025-01-04T03:00:00+00:00,unrecognized_transaction,1150.32,True,True,False,True,True,2,False,False,False,177,False,lost
TXN104655,MERCH_SAAS_02,2025-01-04T04:00:00+00:00,item_not_received,2937.86,True,True,True,True,True,4,True,False,False,177,False,won
TXN102849,MERCH_RETAIL_01,2025-01-04T07:00:00+00:00,item_not_as_described,4714.19,True,True,False,True,False,1,False,False,False,177,False,won
TXN103743,MERCH_RETAIL_01,2025-01-04T08:00:00+00:00,subscription_cancelled,498.08,False,False,False,False,True,5,False,False,True,177,False,lost
TXN104180,MERCH_ECOM_03,2025-01-04T08:00:00+00:00,duplicate_charge,4817.2,True,True,True,True,True,4,True,True,False,177,False,won
TXN101612,MERCH_ECOM_03,2025-01-04T12:00:00+00:00,item_not_as_described,2084.78,False,False,False,False,True,2,True,False,False,177,False,lost
TXN100817,MERCH_SAAS_02,2025-01-04T13:00:00+00:00,item_not_received,2047.44,False,False,False,False,True,4,False,False,False,177,False,lost
TXN104480,MERCH_ECOM_03,2025-01-04T13:00:00+00:00,item_not_received,3597.58,False,False,False,True,True,3,True,False,False,177,False,lost
TXN100970,MERCH_SAAS_02,2025-01-04T13:00:00+00:00,unrecognized_transaction,2894.91,True,True,True,True,False,3,True,False,False,177,False,lost
TXN102857,MERCH_DIGITAL_04,2025-01-04T13:00:00+00:00,unrecognized_transaction,1911.77,True,True,True,False,False,3,False,False,False,177,False,won
TXN101360,MERCH_RETAIL_01,2025-01-04T14:00:00+00:00,subscription_cancelled,3122.44,True,False,True,True,True,2,False,False,False,177,False,lost
TXN104378,MERCH_RETAIL_01,2025-01-04T15:00:00+00:00,duplicate_charge,917.31,False,True,True,True,False,2,True,True,False,177,True,won
TXN102288,MERCH_SAAS_02,2025-01-04T17:00:00+00:00,unrecognized_transaction,2003.96,False,False,False,True,False,8,False,False,False,177,False,lost
TXN102438,MERCH_RETAIL_01,2025-01-04T17:00:00+00:00,item_not_received,1681.43,True,False,True,False,True,4,True,False,False,177,False,lost
TXN100204,MERCH_RETAIL_01,2025-01-04T17:00:00+00:00,duplicate_charge,3373.84,False,False,False,False,True,2,False,True,False,177,False,lost
TXN100509,MERCH_DIGITAL_04,2025-01-04T17:00:00+00:00,subscription_cancelled,3008.56,True,True,False,True,False,4,True,False,False,177,False,lost
TXN101701,MERCH_RETAIL_01,2025-01-04T18:00:00+00:00,subscription_cancelled,1997.64,False,False,False,False,True,3,False,False,True,177,False,lost
TXN101961,MERCH_RETAIL_01,2025-01-04T19:00:00+00:00,unrecognized_transaction,4045.27,True,False,False,False,False,6,False,False,False,177,False,lost
TXN103074,MERCH_SAAS_02,2025-01-04T20:00:00+00:00,item_not_as_described,4256.39,True,True,True,False,True,7,False,False,False,177,False,lost
TXN103665,MERCH_SAAS_02,2025-01-04T20:00:00+00:00,unrecognized_transaction,2647.27,True,True,False,False,True,3,False,False,False,177,False,lost
TXN103295,MERCH_RETAIL_01,2025-01-04T23:00:00+00:00,unrecognized_transaction,640.63,True,True,False,False,True,4,False,False,False,177,False,won
TXN102471,MERCH_SAAS_02,2025-01-05T00:00:00+00:00,item_not_received,1853.66,True,False,True,False,True,4,True,False,False,176,False,won
TXN101192,MERCH_RETAIL_01,2025-01-05T02:00:00+00:00,unrecognized_transaction,1726.45,True,True,False,True,False,7,True,False,False,176,False,lost
TXN101364,MERCH_ECOM_03,2025-01-05T02:00:00+00:00,unrecognized_transaction,1632.02,True,True,False,True,False,2,True,False,False,176,False,lost
TXN101180,MERCH_RETAIL_01,2025-01-05T03:00:00+00:00,unrecognized_transaction,4871.88,True,True,True,True,False,4,False,False,False,176,False,lost
TXN104057,MERCH_SAAS_02,2025-01-05T05:00:00+00:00,duplicate_charge,449.86,False,False,False,False,True,3,True,False,False,176,False,lost
TXN103871,MERCH_SAAS_02,2025-01-05T05:00:00+00:00,unrecognized_transaction,1930.14,True,True,True,True,True,2,False,False,False,176,False,won
TXN104902,MERCH_SAAS_02,2025-01-05T05:00:00+00:00,duplicate_charge,3112.03,False,False,False,False,True,4,True,True,False,176,False,lost
TXN100158,MERCH_RETAIL_01,2025-01-05T07:00:00+00:00,item_not_received,1637.94,True,True,False,True,True,4,True,False,False,176,False,lost
TXN100338,MERCH_SAAS_02,2025-01-05T07:00:00+00:00,item_not_received,758.64,False,False,False,True,True,4,True,False,False,176,False,lost
TXN100994,MERCH_SAAS_02,2025-01-05T08:00:00+00:00,item_not_received,1179.44,False,False,False,True,True,3,False,False,False,176,False,lost
TXN102104,MERCH_SAAS_02,2025-01-05T10:00:00+00:00,subscription_cancelled,4624.19,False,False,False,True,True,5,True,False,True,176,False,won
TXN101069,MERCH_SAAS_02,2025-01-05T12:00:00+00:00,unrecognized_transaction,1525.63,False,False,False,True,True,7,False,False,False,176,False,won
TXN101490,MERCH_RETAIL_01,2025-01-05T13:00:00+00:00,item_not_as_described,4849.0,True,False,True,True,True,5,False,False,False,176,False,won
TXN103524,MERCH_SAAS_02,2025-01-05T14:00:00+00:00,item_not_received,5787.59,False,False,False,True,False,2,False,False,False,176,False,lost
TXN102576,MERCH_ECOM_03,2025-01-05T15:00:00+00:00,item_not_received,1801.0,False,True,True,True,False,1,False,False,False,176,True,lost
TXN100444,MERCH_SAAS_02,2025-01-05T15:00:00+00:00,item_not_received,1793.07,True,True,True,False,False,5,False,False,False,176,False,won
TXN102734,MERCH_RETAIL_01,2025-01-05T18:00:00+00:00,item_not_received,3617.37,False,False,False,True,True,3,True,False,False,176,False,lost
TXN100201,MERCH_ECOM_03,2025-01-05T18:00:00+00:00,unrecognized_transaction,259.8,False,False,False,True,False,2,True,False,False,176,False,lost
TXN102532,MERCH_ECOM_03,2025-01-05T20:00:00+00:00,duplicate_charge,2818.86,False,False,False,True,True,1,True,True,False,176,False,lost
TXN103144,MERCH_RETAIL_01,2025-01-05T20:00:00+00:00,item_not_received,2993.09,False,False,False,False,True,3,True,False,False,176,False,lost
TXN103254,MERCH_ECOM_03,2025-01-05T21:00:00+00:00,item_not_received,4894.83,False,False,False,True,True,1,True,False,False,176,False,won
TXN103526,MERCH_DIGITAL_04,2025-01-05T21:00:00+00:00,subscription_cancelled,3146.9,False,False,False,True,True,2,True,False,True,176,False,won
TXN103739,MERCH_RETAIL_01,2025-01-05T21:00:00+00:00,subscription_cancelled,1704.41,True,True,False,True,True,5,False,False,True,176,False,won
TXN103510,MERCH_ECOM_03,2025-01-05T22:00:00+00:00,item_not_received,1539.33,True,True,True,True,False,4,False,False,False,176,False,won
TXN100053,MERCH_DIGITAL_04,2025-01-05T23:00:00+00:00,unrecognized_transaction,879.58,True,True,False,False,True,2,False,False,False,176,False,lost
TXN100347,MERCH_ECOM_03,2025-01-05T23:00:00+00:00,item_not_received,4864.92,True,True,True,True,True,5,True,False,False,176,False,won
TXN103337,MERCH_RETAIL_01,2025-01-06T00:00:00+00:00,item_not_received,4563.75,True,False,True,False,True,1,True,False,False,175,False,lost
TXN101006,MERCH_RETAIL_01,2025-01-06T00:00:00+00:00,item_not_received,1745.39,False,False,False,False,True,3,True,False,False,175,False,won
TXN103055,MERCH_RETAIL_01,2025-01-06T00:00:00+00:00,item_not_as_described,1714.04,True,True,True,True,True,0,False,False,False,175,False,lost
TXN102144,MERCH_ECOM_03,2025-01-06T02:00:00+00:00,item_not_received,2289.09,True,True,False,False,True,5,False,False,False,175,False,won
TXN101025,MERCH_RETAIL_01,2025-01-06T02:00:00+00:00,unrecognized_transaction,2295.76,False,False,False,False,True,3,True,False,False,175,False,lost
TXN100184,MERCH_SAAS_02,2025-01-06T11:00:00+00:00,unrecognized_transaction,998.74,False,False,False,True,True,4,True,False,False,175,False,won
TXN100457,MERCH_SAAS_02,2025-01-06T12:00:00+00:00,item_not_as_described,1655.52,True,True,False,False,True,4,False,False,False,175,False,lost
TXN100111,MERCH_SAAS_02,2025-01-06T12:00:00+00:00,unrecognized_transaction,3155.82,False,False,False,True,False,1,False,False,False,175,False,lost
TXN103941,MERCH_DIGITAL_04,2025-01-06T14:00:00+00:00,unrecognized_transaction,2881.89,True,False,False,True,False,10,True,False,False,175,False,lost
TXN103315,MERCH_RETAIL_01,2025-01-06T14:00:00+00:00,item_not_received,1462.48,True,True,True,True,True,3,False,False,False,175,False,won
TXN102664,MERCH_ECOM_03,2025-01-06T15:00:00+00:00,item_not_received,856.16,False,False,True,True,True,3,True,False,False,175,True,lost
TXN104372,MERCH_DIGITAL_04,2025-01-06T15:00:00+00:00,item_not_received,3141.02,False,False,False,False,True,3,True,False,False,175,False,lost
TXN104271,MERCH_RETAIL_01,2025-01-06T15:00:00+00:00,unrecognized_transaction,4639.82,True,True,True,False,True,2,False,False,False,175,False,lost
TXN101138,MERCH_ECOM_03,2025-01-06T15:00:00+00:00,unrecognized_transaction,1922.88,False,False,False,True,False,3,True,False,False,175,False,lost
TXN102457,MERCH_RETAIL_01,2025-01-06T17:00:00+00:00,item_not_as_described,2901.07,False,False,False,False,True,1,True,False,False,175,False,lost
TXN100870,MERCH_RETAIL_01,2025-01-06T17:00:00+00:00,item_not_as_described,1371.24,False,True,True,True,True,2,True,False,False,175,True,won
TXN103041,MERCH_ECOM_03,2025-01-06T18:00:00+00:00,subscription_cancelled,3356.55,False,False,False,True,True,2,True,False,True,175,False,lost
TXN103092,MERCH_RETAIL_01,2025-01-06T18:00:00+00:00,duplicate_charge,5403.67,True,True,False,True,True,4,True,True,False,175,False,lost
TXN103885,MERCH_ECOM_03,2025-01-06T19:00:00+00:00,item_not_as_described,2945.65,True,True,False,True,True,4,True,False,False,175,False,won
TXN101716,MERCH_RETAIL_01,2025-01-06T20:00:00+00:00,duplicate_charge,783.97,True,True,False,True,False,5,True,True,False,175,False,won
TXN104130,MERCH_SAAS_02,2025-01-06T22:00:00+00:00,duplicate_charge,6441.24,True,False,False,True,True,2,True,False,False,175,False,lost
TXN101986,MERCH_ECOM_03,2025-01-07T00:00:00+00:00,item_not_as_described,979.86,False,False,False,True,True,2,False,False,False,174,False,lost
TXN101580,MERCH_RETAIL_01,2025-01-07T01:00:00+00:00,unrecognized_transaction,3636.79,True,True,True,True,False,4,False,False,False,174,False,lost
TXN104799,MERCH_RETAIL_01,2025-01-07T01:00:00+00:00,unrecognized_transaction,2317.3,True,True,False,True,False,2,False,False,False,174,False,lost
TXN104018,MERCH_RETAIL_01,2025-01-07T02:00:00+00:00,unrecognized_transaction,6657.82,False,True,True,True,True,2,False,False,False,174,True,won
TXN104373,MERCH_ECOM_03,2025-01-07T03:00:00+00:00,duplicate_charge,3419.5,True,True,True,True,True,1,True,True,False,174,False,lost
TXN101529,MERCH_RETAIL_01,2025-01-07T04:00:00+00:00,item_not_received,2740.68,False,False,True,True,True,5,False,False,False,174,True,won
TXN101546,MERCH_SAAS_02,2025-01-07T04:00:00+00:00,item_not_as_described,2304.43,True,False,True,False,True,4,True,False,False,174,False,lost
TXN103033,MERCH_ECOM_03,2025-01-07T05:00:00+00:00,unrecognized_transaction,959.69,False,False,False,True,True,6,False,False,False,174,False,won
TXN100336,MERCH_ECOM_03,2025-01-07T06:00:00+00:00,unrecognized_transaction,1213.97,True,True,True,True,True,2,True,False,False,174,False,lost
TXN102153,MERCH_RETAIL_01,2025-01-07T07:00:00+00:00,item_not_as_described,3468.89,True,False,False,False,True,0,False,False,False,174,False,lost
TXN100491,MERCH_DIGITAL_04,2025-01-07T07:00:00+00:00,duplicate_charge,2515.65,False,False,False,False,False,0,False,True,False,174,False,lost
TXN104682,MERCH_RETAIL_01,2025-01-07T08:00:00+00:00,unrecognized_transaction,485.08,True,False,True,True,True,3,False,False,False,174,False,won
TXN103461,MERCH_RETAIL_01,2025-01-07T09:00:00+00:00,subscription_cancelled,1969.77,True,True,True,False,True,4,False,False,False,174,False,lost
TXN101114,MERCH_RETAIL_01,2025-01-07T10:00:00+00:00,item_not_received,4732.62,False,False,False,True,True,0,True,False,False,174,False,lost
TXN102098,MERCH_SAAS_02,2025-01-07T11:00:00+00:00,duplicate_charge,6311.36,False,False,False,True,True,2,False,False,False,174,False,lost
TXN100964,MERCH_SAAS_02,2025-01-07T12:00:00+00:00,unrecognized_transaction,3234.01,True,True,False,False,True,6,True,False,False,174,False,won
TXN100724,MERCH_ECOM_03,2025-01-07T12:00:00+00:00,item_not_received,3165.24,False,False,False,True,True,1,False,False,False,174,False,lost
TXN104353,MERCH_ECOM_03,2025-01-07T12:00:00+00:00,item_not_as_described,3372.4,True,True,True,True,True,2,True,False,False,174,False,won
TXN100332,MERCH_RETAIL_01,2025-01-07T13:00:00+00:00,item_not_received,2211.38,False,False,False,False,False,2,False,False,False,174,False,lost
TXN102328,MERCH_ECOM_03,2025-01-07T14:00:00+00:00,item_not_received,883.51,False,True,True,False,False,4,True,False,False,174,True,won
TXN103094,MERCH_RETAIL_01,2025-01-07T15:00:00+00:00,item_not_as_described,2026.67,True,True,False,True,False,1,True,False,False,174,False,lost
TXN102906,MERCH_RETAIL_01,2025-01-07T15:00:00+00:00,unrecognized_transaction,914.42,False,False,False,False,False,2,False,False,False,174,False,lost
TXN104264,MERCH_RETAIL_01,2025-01-07T15:00:00+00:00,item_not_received,1690.29,False,False,False,True,True,3,False,False,False,174,False,lost
TXN103113,MERCH_DIGITAL_04,2025-01-07T16:00:00+00:00,item_not_as_described,1502.45,False,False,False,True,True,1,False,False,False,174,False,lost
TXN101050,MERCH_RETAIL_01,2025-01-07T16:00:00+00:00,item_not_received,846.7,True,True,True,False,True,8,True,False,False,174,False,won
TXN101048,MERCH_RETAIL_01,2025-01-07T16:00:00+00:00,item_not_received,4462.28,True,True,False,False,True,4,True,False,False,174,False,won
TXN102791,MERCH_SAAS_02,2025-01-07T17:00:00+00:00,item_not_received,3787.84,True,True,False,False,False,5,True,False,False,174,False,won
TXN100408,MERCH_RETAIL_01,2025-01-07T17:00:00+00:00,item_not_as_described,3799.76,True,True,True,False,True,1,False,False,False,174,False,lost
TXN104294,MERCH_RETAIL_01,2025-01-07T18:00:00+00:00,unrecognized_transaction,1703.63,True,True,False,True,True,4,True,False,False,174,False,won
TXN103677,MERCH_RETAIL_01,2025-01-07T18:00:00+00:00,unrecognized_transaction,1111.48,True,True,False,True,False,1,True,False,False,174,False,won
TXN101329,MERCH_RETAIL_01,2025-01-07T22:00:00+00:00,item_not_received,1171.65,True,True,True,False,True,1,False,False,False,174,False,lost
TXN101305,MERCH_ECOM_03,2025-01-08T00:00:00+00:00,duplicate_charge,2198.43,False,False,False,False,True,3,True,True,False,173,False,lost
TXN104312,MERCH_SAAS_02,2025-01-08T01:00:00+00:00,duplicate_charge,1110.95,True,True,True,True,True,2,True,True,False,173,False,lost
TXN100787,MERCH_SAAS_02,2025-01-08T02:00:00+00:00,item_not_received,1037.26,False,False,False,True,True,3,False,False,False,173,False,lost
TXN104255,MERCH_ECOM_03,2025-01-08T03:00:00+00:00,duplicate_charge,1024.81,False,False,False,True,True,3,False,True,False,173,False,won
TXN104938,MERCH_RETAIL_01,2025-01-08T05:00:00+00:00,unrecognized_transaction,3953.03,True,True,False,False,True,4,False,False,False,173,False,lost
TXN104910,MERCH_ECOM_03,2025-01-08T05:00:00+00:00,unrecognized_transaction,2187.49,False,False,False,True,True,5,False,False,False,173,False,lost
TXN102571,MERCH_RETAIL_01,2025-01-08T07:00:00+00:00,item_not_received,1691.85,True,True,True,True,True,0,True,False,False,173,False,lost
TXN102729,MERCH_SAAS_02,2025-01-08T09:00:00+00:00,duplicate_charge,1158.81,False,False,False,True,False,5,False,True,False,173,False,lost
TXN102355,MERCH_ECOM_03,2025-01-08T09:00:00+00:00,unrecognized_transaction,1571.6,True,False,True,True,True,2,False,False,False,173,False,lost
TXN103603,MERCH_RETAIL_01,2025-01-08T10:00:00+00:00,unrecognized_transaction,1967.09,True,False,False,True,False,4,False,False,False,173,False,won
TXN103500,MERCH_ECOM_03,2025-01-08T10:00:00+00:00,subscription_cancelled,1451.89,True,True,False,False,True,6,True,False,False,173,False,lost
TXN101782,MERCH_RETAIL_01,2025-01-08T10:00:00+00:00,item_not_received,927.4,True,True,True,False,False,2,True,False,False,173,False,lost
TXN102549,MERCH_RETAIL_01,2025-01-08T10:00:00+00:00,item_not_received,4956.33,True,True,False,False,False,7,True,False,False,173,False,lost
TXN100638,MERCH_SAAS_02,2025-01-08T11:00:00+00:00,unrecognized_transaction,1377.55,True,True,False,True,True,1,False,False,False,173,False,lost
TXN103589,MERCH_RETAIL_01,2025-01-08T12:00:00+00:00,item_not_received,747.16,True,True,False,True,True,2,True,False,False,173,False,lost
TXN104952,MERCH_SAAS_02,2025-01-08T14:00:00+00:00,unrecognized_transaction,5045.56,True,False,True,True,True,3,True,False,False,173,False,won
TXN103994,MERCH_RETAIL_01,2025-01-08T15:00:00+00:00,duplicate_charge,2387.4,True,False,False,True,True,6,True,True,False,173,False,won
TXN101095,MERCH_RETAIL_01,2025-01-08T16:00:00+00:00,item_not_received,7850.85,True,True,False,False,True,3,True,False,False,173,False,lost
TXN101677,MERCH_RETAIL_01,2025-01-08T16:00:00+00:00,duplicate_charge,2362.35,True,False,True,True,False,3,False,True,False,173,False,lost
