transaction_id,merchant_id,created_at,reason_code,amount_inr,delivery_confirmed,tracking_matches_address,signed_delivery_proof,device_matches_prior_orders,ip_geo_matches_billing,customer_prior_clean_orders,support_ticket_exists,duplicate_txn_id_found,subscription_cancel_logged,days_since_transaction,is_contradictory,outcome
TXN100023,MERCH_RETAIL_01,2025-02-14T18:00:00+00:00,unrecognized_transaction,3518.03,True,False,False,True,True,8,True,False,False,136,False,won
TXN100024,MERCH_ECOM_03,2025-05-08T20:00:00+00:00,item_not_received,3802.77,True,True,False,True,True,7,True,False,False,53,False,won
TXN100025,MERCH_RETAIL_01,2025-04-01T10:00:00+00:00,subscription_cancelled,3066.46,True,True,False,True,True,1,False,False,True,90,False,lost
TXN100026,MERCH_SAAS_02,2025-03-15T16:00:00+00:00,duplicate_charge,1217.79,False,False,False,True,True,6,False,True,False,107,False,won
TXN100027,MERCH_RETAIL_01,2025-02-26T04:00:00+00:00,item_not_received,1065.03,True,False,True,True,True,0,True,False,False,124,False,lost
TXN100028,MERCH_ECOM_03,2025-03-24T20:00:00+00:00,subscription_cancelled,1614.8,True,True,True,True,True,6,True,False,False,98,False,lost
TXN100029,MERCH_DIGITAL_04,2025-03-22T19:00:00+00:00,unrecognized_transaction,5561.01,True,False,True,True,True,5,True,False,False,100,False,won
TXN100030,MERCH_RETAIL_01,2025-03-16T20:00:00+00:00,unrecognized_transaction,574.64,True,False,True,True,True,3,True,False,False,106,False,lost
TXN100031,MERCH_SAAS_02,2025-01-11T09:00:00+00:00,unrecognized_transaction,2805.53,False,False,False,True,True,1,True,False,False,170,False,lost
TXN100032,MERCH_ECOM_03,2025-03-11T05:00:00+00:00,item_not_received,8857.01,True,False,False,False,True,3,True,False,False,111,False,lost
TXN100033,MERCH_DIGITAL_04,2025-02-18T18:00:00+00:00,unrecognized_transaction,1139.6,True,True,True,True,False,2,False,False,False,132,False,lost
TXN100034,MERCH_RETAIL_01,2025-05-20T01:00:00+00:00,item_not_received,935.46,False,False,False,True,True,2,True,False,False,41,False,lost
TXN100035,MERCH_RETAIL_01,2025-04-18T05:00:00+00:00,item_not_received,2336.91,False,True,True,True,False,1,False,False,False,73,True,lost
TXN100036,MERCH_RETAIL_01,2025-01-16T13:00:00+00:00,duplicate_charge,953.91,True,True,True,False,True,3,False,False,False,165,False,lost
TXN100037,MERCH_RETAIL_01,2025-05-29T01:00:00+00:00,item_not_as_described,882.98,False,True,True,True,False,5,True,False,False,32,True,won
TXN100038,MERCH_ECOM_03,2025-01-17T21:00:00+00:00,item_not_received,4464.05,True,True,True,True,True,3,False,False,False,164,False,won
TXN100039,MERCH_ECOM_03,2025-05-10T23:00:00+00:00,duplicate_charge,2718.44,True,True,True,False,True,3,False,True,False,51,False,won
TXN100040,MERCH_RETAIL_01,2025-03-16T12:00:00+00:00,unrecognized_transaction,6804.6,False,False,False,False,False,5,True,False,False,106,False,lost
TXN100041,MERCH_SAAS_02,2025-03-11T09:00:00+00:00,duplicate_charge,984.91,True,False,True,True,True,2,False,False,False,111,False,lost
TXN100042,MERCH_RETAIL_01,2025-01-02T11:00:00+00:00,item_not_received,2074.68,False,False,False,True,True,1,True,False,False,179,False,won
TXN100043,MERCH_SAAS_02,2025-03-18T02:00:00+00:00,item_not_received,1304.41,False,False,False,True,True,2,False,False,False,104,False,lost
TXN100044,MERCH_RETAIL_01,2025-02-11T21:00:00+00:00,subscription_cancelled,5301.38,True,True,False,True,True,5,False,False,True,139,False,won
TXN100045,MERCH_SAAS_02,2025-03-07T03:00:00+00:00,duplicate_charge,3980.85,True,False,True,False,True,2,True,True,False,115,False,lost
TXN100046,MERCH_ECOM_03,2025-03-08T11:00:00+00:00,unrecognized_transaction,2182.12,True,False,True,True,True,6,False,False,False,114,False,won
TXN100047,MERCH_DIGITAL_04,2025-04-27T07:00:00+00:00,item_not_as_described,2911.58,False,False,False,True,True,4,False,False,False,64,False,lost
TXN100048,MERCH_DIGITAL_04,2025-05-09T08:00:00+00:00,item_not_received,2244.91,False,False,False,True,True,6,True,False,False,52,False,lost
TXN100049,MERCH_ECOM_03,2025-05-16T05:00:00+00:00,unrecognized_transaction,2981.34,False,False,False,True,True,2,False,False,False,45,False,won
TXN100050,MERCH_RETAIL_01,2025-03-21T16:00:00+00:00,subscription_cancelled,1469.07,True,True,False,True,True,6,True,False,False,101,False,lost
TXN100051,MERCH_SAAS_02,2025-04-25T06:00:00+00:00,item_not_received,3071.9,True,True,True,True,False,2,True,False,False,66,False,won
TXN100052,MERCH_SAAS_02,2025-03-14T14:00:00+00:00,item_not_received,1635.01,False,False,False,False,True,2,False,False,False,108,False,lost
TXN100053,MERCH_DIGITAL_04,2025-01-05T23:00:00+00:00,unrecognized_transaction,879.58,True,True,False,False,True,2,False,False,False,176,False,lost
TXN100054,MERCH_ECOM_03,2025-02-18T03:00:00+00:00,item_not_as_described,1221.85,False,False,False,True,True,2,True,False,False,132,False,lost
TXN100055,MERCH_SAAS_02,2025-03-23T19:00:00+00:00,unrecognized_transaction,2263.9,True,True,False,True,False,4,True,False,False,99,False,lost
TXN100056,MERCH_ECOM_03,2025-02-02T10:00:00+00:00,item_not_received,9167.3,True,False,False,False,False,4,False,False,False,148,False,lost
TXN100057,MERCH_ECOM_03,2025-03-04T13:00:00+00:00,unrecognized_transaction,1760.55,True,True,False,True,True,2,True,False,False,118,False,won
TXN100058,MERCH_SAAS_02,2025-03-25T04:00:00+00:00,item_not_received,1333.73,False,False,False,True,True,2,True,False,False,97,False,lost
TXN100059,MERCH_DIGITAL_04,2025-05-06T02:00:00+00:00,unrecognized_transaction,3659.73,True,True,False,True,False,4,True,False,False,55,False,lost
TXN100060,MERCH_RETAIL_01,2025-05-25T09:00:00+00:00,subscription_cancelled,391.21,True,True,True,True,True,5,False,False,True,36,False,won
TXN100061,MERCH_RETAIL_01,2025-04-06T02:00:00+00:00,item_not_received,1679.79,False,True,True,True,False,6,False,False,False,85,True,won
TXN100062,MERCH_ECOM_03,2025-02-13T11:00:00+00:00,unrecognized_transaction,248.55,True,True,False,True,False,3,False,False,False,137,False,lost
TXN100063,MERCH_RETAIL_01,2025-03-12T19:00:00+00:00,item_not_as_described,1305.44,False,True,True,True,True,2,False,False,False,110,True,lost
TXN100064,MERCH_ECOM_03,2025-01-21T09:00:00+00:00,item_not_received,899.57,True,True,True,True,True,1,True,False,False,160,False,won
TXN100065,MERCH_SAAS_02,2025-01-25T10:00:00+00:00,duplicate_charge,719.39,True,True,False,False,True,3,False,True,False,156,False,won
TXN100066,MERCH_RETAIL_01,2025-01-31T23:00:00+00:00,item_not_as_described,2752.21,True,True,True,False,True,8,False,False,False,150,False,lost
TXN100067,MERCH_RETAIL_01,2025-04-13T18:00:00+00:00,item_not_received,632.47,True,False,False,True,True,3,False,False,False,78,False,lost
TXN100068,MERCH_SAAS_02,2025-05-24T04:00:00+00:00,duplicate_charge,4300.61,False,False,False,True,False,2,True,True,False,37,False,won
TXN100069,MERCH_RETAIL_01,2025-05-19T17:00:00+00:00,item_not_as_described,2884.73,True,False,True,True,True,5,True,False,False,42,False,won
TXN100070,MERCH_RETAIL_01,2025-05-25T19:00:00+00:00,item_not_as_described,4283.07,False,False,False,False,True,7,True,False,False,36,False,won
TXN100071,MERCH_ECOM_03,2025-02-10T21:00:00+00:00,duplicate_charge,658.8,True,True,False,True,True,5,True,True,False,140,False,lost
TXN100072,MERCH_ECOM_03,2025-01-20T19:00:00+00:00,unrecognized_transaction,2353.2,True,True,True,True,True,4,True,False,False,161,False,won
TXN100073,MERCH_ECOM_03,2025-04-23T23:00:00+00:00,duplicate_charge,3412.11,True,False,False,False,True,1,False,True,False,68,False,lost
TXN100074,MERCH_ECOM_03,2025-01-22T21:00:00+00:00,subscription_cancelled,1249.94,True,True,True,True,False,3,True,False,True,159,False,won
TXN100075,MERCH_RETAIL_01,2025-02-23T16:00:00+00:00,subscription_cancelled,2847.85,False,False,False,True,False,4,False,False,False,127,False,won
TXN100076,MERCH_ECOM_03,2025-05-19T02:00:00+00:00,duplicate_charge,5950.28,True,True,True,True,True,7,False,False,False,42,False,lost
TXN100077,MERCH_DIGITAL_04,2025-04-07T19:00:00+00:00,unrecognized_transaction,2317.2,True,True,True,True,False,4,True,False,False,84,False,lost
TXN100078,MERCH_RETAIL_01,2025-01-18T14:00:00+00:00,unrecognized_transaction,576.16,False,False,False,True,False,8,True,False,False,163,False,lost
TXN100079,MERCH_ECOM_03,2025-02-15T12:00:00+00:00,unrecognized_transaction,2243.28,True,True,False,False,False,5,True,False,False,135,False,lost
TXN100080,MERCH_SAAS_02,2025-02-22T15:00:00+00:00,item_not_received,1468.26,False,False,False,True,True,3,True,False,False,128,False,lost
TXN100081,MERCH_RETAIL_01,2025-04-09T12:00:00+00:00,unrecognized_transaction,1524.53,False,False,False,True,True,0,False,False,False,82,False,won
TXN100082,MERCH_ECOM_03,2025-01-11T08:00:00+00:00,unrecognized_transaction,641.07,True,True,False,False,False,2,True,False,False,170,False,lost
TXN100083,MERCH_ECOM_03,2025-02-25T15:00:00+00:00,duplicate_charge,3177.43,True,True,True,True,True,3,True,True,False,125,False,won
TXN100084,MERCH_RETAIL_01,2025-06-27T13:00:00+00:00,subscription_cancelled,2011.67,True,True,False,True,True,4,True,False,True,3,False,won
TXN100085,MERCH_SAAS_02,2025-01-15T14:00:00+00:00,item_not_as_described,983.58,False,False,False,True,True,3,False,False,False,166,False,lost
TXN100086,MERCH_SAAS_02,2025-03-07T18:00:00+00:00,item_not_received,3046.53,False,False,False,True,True,2,False,False,False,115,False,lost
TXN100087,MERCH_DIGITAL_04,2025-05-26T05:00:00+00:00,unrecognized_transaction,3536.24,True,True,True,True,False,6,False,False,False,35,False,won
TXN100088,MERCH_SAAS_02,2025-02-01T12:00:00+00:00,duplicate_charge,572.68,False,False,True,True,False,2,True,True,False,149,True,won
TXN100089,MERCH_RETAIL_01,2025-01-02T01:00:00+00:00,item_not_received,2749.68,True,True,False,True,True,2,False,False,False,179,False,lost
TXN100090,MERCH_SAAS_02,2025-06-22T22:00:00+00:00,unrecognized_transaction,2410.47,True,True,True,True,True,1,False,False,False,8,False,won
TXN100091,MERCH_SAAS_02,2025-05-06T05:00:00+00:00,item_not_as_described,824.86,True,True,True,True,True,4,False,False,False,55,False,won
TXN100092,MERCH_SAAS_02,2025-06-18T14:00:00+00:00,unrecognized_transaction,438.34,True,True,True,False,True,7,True,False,False,12,False,won
TXN100093,MERCH_SAAS_02,2025-03-27T22:00:00+00:00,item_not_received,2333.77,True,True,False,True,True,2,False,False,False,95,False,lost
TXN100094,MERCH_RETAIL_01,2025-03-05T21:00:00+00:00,unrecognized_transaction,1875.17,True,False,True,False,True,2,True,False,False,117,False,lost
TXN100095,MERCH_SAAS_02,2025-02-28T09:00:00+00:00,item_not_received,1202.9,False,False,False,True,True,1,False,False,False,122,False,lost
TXN100096,MERCH_ECOM_03,2025-04-01T15:00:00+00:00,item_not_received,2089.09,False,False,False,False,True,3,False,False,False,90,False,won
TXN100097,MERCH_DIGITAL_04,2025-06-27T06:00:00+00:00,item_not_received,2593.93,True,True,True,False,True,5,False,False,False,3,False,won
TXN100098,MERCH_RETAIL_01,2025-04-02T16:00:00+00:00,unrecognized_transaction,772.29,True,True,True,False,True,5,True,False,False,89,False,lost
TXN100099,MERCH_ECOM_03,2025-05-04T23:00:00+00:00,unrecognized_transaction,1933.77,True,True,False,True,True,1,False,False,False,57,False,won
TXN100100,MERCH_RETAIL_01,2025-03-03T07:00:00+00:00,item_not_as_described,3788.52,True,True,True,False,False,8,False,False,False,119,False,lost
TXN100101,MERCH_ECOM_03,2025-05-14T19:00:00+00:00,item_not_received,3141.96,True,False,True,True,True,1,True,False,False,47,False,won
TXN100102,MERCH_RETAIL_01,2025-03-09T12:00:00+00:00,item_not_as_described,3933.74,True,True,False,True,False,5,False,False,False,113,False,won
TXN100103,MERCH_SAAS_02,2025-02-02T19:00:00+00:00,item_not_received,1228.37,True,True,True,True,True,4,False,False,False,148,False,won
TXN100104,MERCH_RETAIL_01,2025-04-16T22:00:00+00:00,item_not_received,3179.8,False,False,False,True,True,4,False,False,False,75,False,lost
TXN100105,MERCH_RETAIL_01,2025-06-03T07:00:00+00:00,unrecognized_transaction,2263.15,True,True,True,True,True,2,True,False,False,27,False,lost
TXN100106,MERCH_DIGITAL_04,2025-06-14T19:00:00+00:00,duplicate_charge,2083.02,True,True,False,False,True,2,False,False,False,16,False,lost
TXN100107,MERCH_RETAIL_01,2025-01-29T20:00:00+00:00,duplicate_charge,2095.36,False,False,False,True,True,3,False,True,False,152,False,won
TXN100108,MERCH_RETAIL_01,2025-06-11T00:00:00+00:00,unrecognized_transaction,4530.23,False,False,False,False,False,4,True,False,False,19,False,won
TXN100109,MERCH_ECOM_03,2025-05-29T11:00:00+00:00,item_not_received,730.05,False,False,False,True,True,2,False,False,False,32,False,lost
TXN100110,MERCH_ECOM_03,2025-02-07T20:00:00+00:00,item_not_as_described,1221.64,True,False,True,True,True,3,False,False,False,143,False,lost
TXN100111,MERCH_SAAS_02,2025-01-06T12:00:00+00:00,unrecognized_transaction,3155.82,False,False,False,True,False,1,False,False,False,175,False,lost
TXN100112,MERCH_RETAIL_01,2025-06-05T08:00:00+00:00,item_not_received,2381.69,True,False,False,True,True,3,True,False,False,25,False,won
TXN100113,MERCH_SAAS_02,2025-02-05T23:00:00+00:00,item_not_received,5930.07,True,True,True,True,True,6,True,False,False,145,False,won
TXN100114,MERCH_RETAIL_01,2025-06-03T22:00:00+00:00,duplicate_charge,1820.56,True,True,False,True,False,3,False,True,False,27,False,won
TXN100115,MERCH_DIGITAL_04,2025-03-31T03:00:00+00:00,unrecognized_transaction,1099.1,True,True,True,True,True,7,False,False,False,91,False,won
TXN100116,MERCH_ECOM_03,2025-06-11T19:00:00+00:00,item_not_received,4660.46,True,True,True,True,False,3,True,False,False,19,False,won
TXN100117,MERCH_ECOM_03,2025-05-25T19:00:00+00:00,item_not_as_described,1569.78,True,True,False,True,True,6,True,False,False,36,False,won
TXN100118,MERCH_SAAS_02,2025-05-03T10:00:00+00:00,duplicate_charge,5183.11,True,True,True,False,True,2,True,True,False,58,False,won
TXN100119,MERCH_SAAS_02,2025-04-03T16:00:00+00:00,duplicate_charge,2420.23,True,False,False,False,True,0,False,True,False,88,False,won
TXN100120,MERCH_SAAS_02,2025-02-13T11:00:00+00:00,item_not_received,4334.07,False,False,False,False,True,1,True,False,False,137,False,lost
TXN100121,MERCH_RETAIL_01,2025-03-24T15:00:00+00:00,item_not_received,1907.44,False,False,True,True,True,6,False,False,False,98,True,won
TXN100122,MERCH_SAAS_02,2025-06-03T18:00:00+00:00,item_not_as_described,3442.49,False,False,False,True,True,2,True,False,False,27,False,won
TXN100123,MERCH_RETAIL_01,2025-05-22T15:00:00+00:00,duplicate_charge,5678.9,True,False,False,True,False,2,False,False,False,39,False,lost
TXN100124,MERCH_RETAIL_01,2025-05-01T05:00:00+00:00,item_not_received,2100.43,True,True,False,True,True,4,False,False,False,60,False,won
TXN100125,MERCH_DIGITAL_04,2025-02-01T10:00:00+00:00,unrecognized_transaction,5442.04,False,False,False,False,True,3,True,False,False,149,False,lost
TXN100126,MERCH_SAAS_02,2025-02-24T14:00:00+00:00,duplicate_charge,1995.16,True,True,True,True,True,6,False,True,False,126,False,lost
TXN100127,MERCH_ECOM_03,2025-02-02T03:00:00+00:00,subscription_cancelled,1499.01,False,False,False,True,True,7,True,False,False,148,False,lost
TXN100128,MERCH_RETAIL_01,2025-03-18T13:00:00+00:00,subscription_cancelled,1327.73,True,True,True,True,True,4,True,False,True,104,False,won
TXN100129,MERCH_ECOM_03,2025-04-07T04:00:00+00:00,item_not_received,5081.5,False,False,False,True,False,2,True,False,False,84,False,lost
TXN100130,MERCH_SAAS_02,2025-03-20T15:00:00+00:00,unrecognized_transaction,61.61,False,False,False,True,True,3,False,False,False,102,False,won
TXN100131,MERCH_RETAIL_01,2025-04-05T03:00:00+00:00,duplicate_charge,711.69,True,True,False,True,True,6,False,True,False,86,False,won
TXN100132,MERCH_SAAS_02,2025-04-20T02:00:00+00:00,item_not_received,1654.62,True,True,False,True,True,2,True,False,False,71,False,won
TXN100133,MERCH_DIGITAL_04,2025-06-25T23:00:00+00:00,item_not_received,3324.8,False,False,False,True,True,4,False,False,False,5,False,lost
TXN100134,MERCH_RETAIL_01,2025-05-17T05:00:00+00:00,item_not_as_described,3540.27,True,True,True,False,True,6,True,False,False,44,False,won
TXN100135,MERCH_DIGITAL_04,2025-02-10T00:00:00+00:00,duplicate_charge,1694.06,False,False,False,True,True,1,True,True,False,140,False,won
TXN100136,MERCH_RETAIL_01,2025-03-30T22:00:00+00:00,item_not_received,3149.95,True,True,True,False,True,4,False,False,False,92,False,won
TXN100137,MERCH_DIGITAL_04,2025-03-12T13:00:00+00:00,item_not_received,2663.22,False,False,False,True,False,3,False,False,False,110,False,won
TXN100138,MERCH_SAAS_02,2025-03-27T08:00:00+00:00,unrecognized_transaction,2437.32,False,False,False,True,True,5,True,False,False,95,False,won
TXN100139,MERCH_DIGITAL_04,2025-04-27T21:00:00+00:00,unrecognized_transaction,1348.1,True,True,True,False,True,2,True,False,False,64,False,lost
TXN100140,MERCH_SAAS_02,2025-06-28T04:00:00+00:00,item_not_received,6782.5,True,False,True,False,True,7,False,False,False,2,False,won
TXN100141,MERCH_SAAS_02,2025-06-06T13:00:00+00:00,item_not_received,1220.85,True,False,True,False,True,4,False,False,False,24,False,won
TXN100142,MERCH_ECOM_03,2025-05-19T22:00:00+00:00,item_not_received,7202.62,True,True,True,True,False,3,True,False,False,42,False,won
TXN100143,MERCH_SAAS_02,2025-06-14T00:00:00+00:00,unrecognized_transaction,5848.55,True,True,True,False,False,6,False,False,False,16,False,won
TXN100144,MERCH_SAAS_02,2025-05-25T10:00:00+00:00,item_not_received,3567.23,True,False,True,True,True,3,False,False,False,36,False,won
TXN100145,MERCH_RETAIL_01,2025-02-14T15:00:00+00:00,item_not_received,1208.34,False,False,False,False,True,8,True,False,False,136,False,lost
TXN100146,MERCH_ECOM_03,2025-04-15T07:00:00+00:00,duplicate_charge,1074.94,False,False,False,True,False,4,False,True,False,76,False,won
TXN100147,MERCH_SAAS_02,2025-02-15T03:00:00+00:00,item_not_received,2582.79,False,False,False,False,True,2,False,False,False,135,False,lost
TXN100148,MERCH_ECOM_03,2025-03-15T15:00:00+00:00,item_not_received,745.12,False,False,False,False,False,1,False,False,False,107,False,lost
TXN100149,MERCH_DIGITAL_04,2025-06-19T03:00:00+00:00,subscription_cancelled,847.93,False,False,False,True,True,1,True,False,False,11,False,lost
TXN100150,MERCH_SAAS_02,2025-04-23T22:00:00+00:00,item_not_received,1998.05,True,True,True,True,True,3,True,False,False,68,False,won
TXN100151,MERCH_ECOM_03,2025-02-25T22:00:00+00:00,subscription_cancelled,1482.92,False,False,False,True,False,1,True,False,True,125,False,won
TXN100152,MERCH_RETAIL_01,2025-01-14T07:00:00+00:00,item_not_received,1835.2,True,True,False,False,True,5,True,False,False,167,False,won
TXN100153,MERCH_SAAS_02,2025-05-09T22:00:00+00:00,unrecognized_transaction,980.14,True,True,False,True,False,5,True,False,False,52,False,won
TXN100154,MERCH_RETAIL_01,2025-01-12T05:00:00+00:00,item_not_as_described,1723.61,True,True,False,True,False,7,True,False,False,169,False,won
TXN100155,MERCH_SAAS_02,2025-03-25T08:00:00+00:00,item_not_received,1050.24,False,False,False,True,True,5,False,False,False,97,False,won
TXN100156,MERCH_DIGITAL_04,2025-05-26T22:00:00+00:00,item_not_received,2690.63,True,True,True,True,False,1,True,False,False,35,False,won
TXN100157,MERCH_RETAIL_01,2025-01-13T22:00:00+00:00,duplicate_charge,2952.3,True,True,True,True,True,4,False,True,False,168,False,won
TXN100158,MERCH_RETAIL_01,2025-01-05T07:00:00+00:00,item_not_received,1637.94,True,True,False,True,True,4,True,False,False,176,False,lost
TXN100159,MERCH_SAAS_02,2025-05-11T10:00:00+00:00,item_not_received,2474.35,True,False,True,False,False,7,True,False,False,50,False,lost
TXN100160,MERCH_SAAS_02,2025-06-03T01:00:00+00:00,unrecognized_transaction,2333.42,False,False,False,True,False,5,False,False,False,27,False,won
TXN100161,MERCH_ECOM_03,2025-03-31T08:00:00+00:00,unrecognized_transaction,88.3,False,False,False,True,True,5,False,False,False,91,False,lost
TXN100162,MERCH_RETAIL_01,2025-01-09T00:00:00+00:00,item_not_received,3429.35,False,False,True,True,False,4,True,False,False,172,True,lost
TXN100163,MERCH_RETAIL_01,2025-05-12T18:00:00+00:00,item_not_received,1839.87,False,False,False,True,True,5,False,False,False,49,False,lost
TXN100164,MERCH_ECOM_03,2025-02-05T17:00:00+00:00,duplicate_charge,291.19,False,False,False,False,True,2,False,False,False,145,False,lost
TXN100165,MERCH_SAAS_02,2025-06-24T17:00:00+00:00,item_not_received,1805.76,True,True,False,False,True,8,False,False,False,6,False,won
TXN100166,MERCH_SAAS_02,2025-03-29T01:00:00+00:00,unrecognized_transaction,1886.94,True,True,True,False,False,2,True,False,False,93,False,lost
TXN100167,MERCH_ECOM_03,2025-03-24T20:00:00+00:00,item_not_received,5147.44,True,True,False,True,False,7,False,False,False,98,False,won
TXN100168,MERCH_RETAIL_01,2025-04-18T09:00:00+00:00,item_not_as_described,3452.55,False,False,False,True,False,3,False,False,False,73,False,lost
TXN100169,MERCH_RETAIL_01,2025-02-17T01:00:00+00:00,unrecognized_transaction,3498.64,False,False,False,False,False,3,False,False,False,133,False,lost
TXN100170,MERCH_SAAS_02,2025-01-03T21:00:00+00:00,item_not_received,2970.87,True,True,True,True,True,6,False,False,False,178,False,won
TXN100171,MERCH_ECOM_03,2025-01-14T05:00:00+00:00,item_not_received,3634.8,False,False,False,True,True,1,True,False,False,167,False,lost
TXN100172,MERCH_RETAIL_01,2025-05-18T07:00:00+00:00,item_not_received,7579.03,True,True,True,False,True,4,True,False,False,43,False,won
TXN100173,MERCH_ECOM_03,2025-03-09T07:00:00+00:00,unrecognized_transaction,646.9,True,True,True,False,False,3,True,False,False,113,False,lost
TXN100174,MERCH_RETAIL_01,2025-04-17T01:00:00+00:00,item_not_as_described,2822.47,True,True,False,True,True,2,True,False,False,74,False,won
TXN100175,MERCH_ECOM_03,2025-03-15T19:00:00+00:00,unrecognized_transaction,2095.16,False,False,False,True,True,6,False,False,False,107,False,won
TXN100176,MERCH_ECOM_03,2025-05-23T10:00:00+00:00,unrecognized_transaction,1974.43,True,True,False,True,True,4,True,False,False,38,False,won
TXN100177,MERCH_DIGITAL_04,2025-03-27T07:00:00+00:00,item_not_received,3636.21,True,True,True,False,True,8,False,False,False,95,False,won
TXN100178,MERCH_DIGITAL_04,2025-04-05T03:00:00+00:00,subscription_cancelled,2007.42,False,True,True,True,True,4,True,False,True,86,True,won
TXN100179,MERCH_ECOM_03,2025-06-18T13:00:00+00:00,subscription_cancelled,5846.11,True,True,True,True,True,6,True,False,True,12,False,won
TXN100180,MERCH_RETAIL_01,2025-01-15T10:00:00+00:00,item_not_as_described,2956.03,False,False,False,True,False,6,False,False,False,166,False,lost
TXN100181,MERCH_ECOM_03,2025-01-27T10:00:00+00:00,item_not_received,4545.68,False,False,False,True,True,0,False,False,False,154,False,lost
TXN100182,MERCH_RETAIL_01,2025-05-28T02:00:00+00:00,item_not_received,5859.41,False,False,False,True,True,1,True,False,False,33,False,lost
TXN100183,MERCH_RETAIL_01,2025-04-03T03:00:00+00:00,subscription_cancelled,2707.89,False,False,False,True,True,4,True,False,False,88,False,lost
TXN100184,MERCH_SAAS_02,2025-01-06T11:00:00+00:00,unrecognized_transaction,998.74,False,False,False,True,True,4,True,False,False,175,False,won
TXN100185,MERCH_SAAS_02,2025-05-23T14:00:00+00:00,subscription_cancelled,3355.61,True,True,True,True,True,2,True,False,False,38,False,lost
TXN100186,MERCH_DIGITAL_04,2025-04-24T22:00:00+00:00,item_not_as_described,943.43,False,False,False,True,True,4,True,False,False,67,False,won
TXN100187,MERCH_RETAIL_01,2025-06-28T12:00:00+00:00,subscription_cancelled,779.73,True,False,True,True,True,2,True,False,True,2,False,lost
